ID,TANK,SPECIES,TREATMENT,AGE,GROWTH,TILE
8FB1-6_4,F,PSTR,BLUE,13,0.93,8FB1-6
8FB1-6_5,F,PSTR,BLUE,13,1.01,8FB1-6
8FB1-6_6,F,PSTR,BLUE,13,0.5,8FB1-6
8FB1-6_7,F,PSTR,BLUE,13,1.54,8FB1-6
8FB1-6_8,F,PSTR,BLUE,13,1.54,8FB1-6
8FN1-2_1,F,PSTR,NATURAL,13,1.14,8FN1-2
8FN1-2_2,F,PSTR,NATURAL,13,0.94,8FN1-2
8FN1-2_7,F,PSTR,NATURAL,13,0.95,8FN1-2
8FN1-2_8,F,PSTR,NATURAL,13,0.32,8FN1-2
8FS1-5_1,F,PSTR,SUNLIGHT,13,1.07,8FS1-5
8FS1-5_2,F,PSTR,SUNLIGHT,13,0.76,8FS1-5
8FS1-5_3,F,PSTR,SUNLIGHT,13,1.18,8FS1-5
8FS1-5_4,F,PSTR,SUNLIGHT,13,0.79,8FS1-5
8FS1-5_5,F,PSTR,SUNLIGHT,13,0.63,8FS1-5
8FS1-5_6,F,PSTR,SUNLIGHT,13,0.88,8FS1-5
8FS1-5_7,F,PSTR,SUNLIGHT,13,1.13,8FS1-5
8FS1-5_8,F,PSTR,SUNLIGHT,13,1.46,8FS1-5
3FB1-10_1,F,PSTR,BLUE,14,3.2,3FB1-10
3FB1-10_3,F,PSTR,BLUE,14,0.44,3FB1-10
3FB1-5_1,F,PSTR,BLUE,14,3.67,3FB1-5
3FB1-5_2,F,PSTR,BLUE,14,0.29,3FB1-5
3FB1-5_3,F,PSTR,BLUE,14,0.38,3FB1-5
3FB1-6_1,F,PSTR,BLUE,14,0.5,3FB1-6
3FB1-6_2,F,PSTR,BLUE,14,0.87,3FB1-6
3FB1-6_3,F,PSTR,BLUE,14,0.63,3FB1-6
3FN1-12_1,F,PSTR,NATURAL,14,0.52,3FN1-12
3FN1-12_2,F,PSTR,NATURAL,14,0.62,3FN1-12
3FN1-12_3,F,PSTR,NATURAL,14,0.73,3FN1-12
3FN1-14_1,F,PSTR,NATURAL,14,0.5,3FN1-14
3FN1-14_2,F,PSTR,NATURAL,14,0.78,3FN1-14
3FN1-14_3,F,PSTR,NATURAL,14,0.86,3FN1-14
3FS1-13_1,F,PSTR,SUNLIGHT,14,0.67,3FS1-13
3FS1-13_2,F,PSTR,SUNLIGHT,14,0.31,3FS1-13
3FS1-13_3,F,PSTR,SUNLIGHT,14,0.58,3FS1-13
3FS1-2_1,F,PSTR,SUNLIGHT,14,0.57,3FS1-2
3FS1-2_2,F,PSTR,SUNLIGHT,14,0.98,3FS1-2
3FS1-2_3,F,PSTR,SUNLIGHT,14,0.47,3FS1-2
3FS1-4_1,F,PSTR,SUNLIGHT,14,0.99,3FS1-4
3FS1-4_2,F,PSTR,SUNLIGHT,14,1.36,3FS1-4
3FS1-4_3,F,PSTR,SUNLIGHT,14,1.23,3FS1-4
4FB1-1_1,F,PSTR,BLUE,14,1.03,4FB1-1
4FB1-1_2,F,PSTR,BLUE,14,0.94,4FB1-1
4FB1-1_3,F,PSTR,BLUE,14,0.86,4FB1-1
4FB1-1_4,F,PSTR,BLUE,14,0.87,4FB1-1
4FB1-8_1,F,PSTR,BLUE,14,0.87,4FB1-8
4FB1-8_2,F,PSTR,BLUE,14,0.79,4FB1-8
4FB1-8_3,F,PSTR,BLUE,14,3.01,4FB1-8
4FB1-8_4,F,PSTR,BLUE,14,3.09,4FB1-8
4FN1-12_1,F,PSTR,NATURAL,14,0.9,4FN1-12
4FN1-12_2,F,PSTR,NATURAL,14,0.86,4FN1-12
4FN1-12_3,F,PSTR,NATURAL,14,0.81,4FN1-12
4FN1-5_1,F,PSTR,NATURAL,14,0.26,4FN1-5
4FN1-5_2,F,PSTR,NATURAL,14,0.51,4FN1-5
4FN1-5_3,F,PSTR,NATURAL,14,0.2,4FN1-5
4FN1-5_4,F,PSTR,NATURAL,14,0.89,4FN1-5
4FS1-3_1,F,PSTR,SUNLIGHT,14,1.16,4FS1-3
4FS1-3_2,F,PSTR,SUNLIGHT,14,1.55,4FS1-3
4FS1-3_3,F,PSTR,SUNLIGHT,14,2.93,4FS1-3
4FS1-3_4,F,PSTR,SUNLIGHT,14,2.63,4FS1-3
4FS1-9_1,F,PSTR,SUNLIGHT,14,1.93,4FS1-9
4FS1-9_2,F,PSTR,SUNLIGHT,14,0.68,4FS1-9
4FS1-9_3,F,PSTR,SUNLIGHT,14,0.55,4FS1-9
4FS1-9_4,F,PSTR,SUNLIGHT,14,0.79,4FS1-9
5FB1-3_1,F,PSTR,BLUE,14,0.27,5FB1-3
5FB1-3_2,F,PSTR,BLUE,14,0.88,5FB1-3
5FB1-3_3,F,PSTR,BLUE,14,1.67,5FB1-3
5FB1-3_4,F,PSTR,BLUE,14,2.18,5FB1-3
5FB1-3_5,F,PSTR,BLUE,14,1.72,5FB1-3
5FN1-2_1,F,PSTR,NATURAL,14,0.71,5FN1-2
5FN1-2_3,F,PSTR,NATURAL,14,0.78,5FN1-2
5FN1-2_4,F,PSTR,NATURAL,14,1.72,5FN1-2
5FN1-2_5,F,PSTR,NATURAL,14,0.9,5FN1-2
5FS1-4_1,F,PSTR,SUNLIGHT,14,0.79,5FS1-4
5FS1-4_2,F,PSTR,SUNLIGHT,14,1.23,5FS1-4
5FS1-4_3,F,PSTR,SUNLIGHT,14,0.63,5FS1-4
5FS1-4_4,F,PSTR,SUNLIGHT,14,0.8,5FS1-4
5FS1-4_5,F,PSTR,SUNLIGHT,14,1.59,5FS1-4
6FB1-4_2,F,PSTR,BLUE,14,1.31,6FB1-4
6FB1-4_3,F,PSTR,BLUE,14,3.21,6FB1-4
6FB1-4_4,F,PSTR,BLUE,14,0.79,6FB1-4
6FB1-4_5,F,PSTR,BLUE,14,0.27,6FB1-4
6FB1-4_6,F,PSTR,BLUE,14,0.48,6FB1-4
6FN1-3_1,F,PSTR,NATURAL,14,0.67,6FN1-3
6FN1-3_2,F,PSTR,NATURAL,14,0.8,6FN1-3
6FN1-3_3,F,PSTR,NATURAL,14,0.54,6FN1-3
6FN1-3_4,F,PSTR,NATURAL,14,0.37,6FN1-3
6FN1-3_5,F,PSTR,NATURAL,14,1.1,6FN1-3
6FN1-3_6,F,PSTR,NATURAL,14,0.4,6FN1-3
6FS1-2_1,F,PSTR,SUNLIGHT,14,2.34,6FS1-2
6FS1-2_2,F,PSTR,SUNLIGHT,14,0.85,6FS1-2
6FS1-2_3,F,PSTR,SUNLIGHT,14,0.4,6FS1-2
6FS1-2_4,F,PSTR,SUNLIGHT,14,0.73,6FS1-2
6FS1-2_5,F,PSTR,SUNLIGHT,14,0.5,6FS1-2
6FS1-2_6,F,PSTR,SUNLIGHT,14,2.36,6FS1-2
7FB1-4_1,F,PSTR,BLUE,14,2.73,7FB1-4
7FB1-4_2,F,PSTR,BLUE,14,2.73,7FB1-4
7FB1-4_3,F,PSTR,BLUE,14,1.36,7FB1-4
7FB1-4_4,F,PSTR,BLUE,14,1.6,7FB1-4
7FB1-4_5,F,PSTR,BLUE,14,1.55,7FB1-4
7FB1-4_6,F,PSTR,BLUE,14,2.39,7FB1-4
7FN1-1_2,F,PSTR,NATURAL,14,0.58,7FN1-1
7FN1-1_3,F,PSTR,NATURAL,14,0.6,7FN1-1
7FN1-1_4,F,PSTR,NATURAL,14,1.39,7FN1-1
7FN1-1_5,F,PSTR,NATURAL,14,1.16,7FN1-1
7FN1-1_6,F,PSTR,NATURAL,14,2.44,7FN1-1
7FN1-1_7,F,PSTR,NATURAL,14,1.67,7FN1-1
7FS1-2_1,F,PSTR,SUNLIGHT,14,1.07,7FS1-2
7FS1-2_2,F,PSTR,SUNLIGHT,14,0.9,7FS1-2
7FS1-2_3,F,PSTR,SUNLIGHT,14,1.77,7FS1-2
7FS1-2_4,F,PSTR,SUNLIGHT,14,0.37,7FS1-2
7FS1-2_5,F,PSTR,SUNLIGHT,14,0.49,7FS1-2
7FS1-2_6,F,PSTR,SUNLIGHT,14,0.84,7FS1-2
7FS1-2_7,F,PSTR,SUNLIGHT,14,0.67,7FS1-2
8FB1-6_1,F,PSTR,BLUE,14,0.76,8FB1-6
8FB1-6_2,F,PSTR,BLUE,14,0.81,8FB1-6
8FB1-6_3,F,PSTR,BLUE,14,0.53,8FB1-6
8FB1-6_4,F,PSTR,BLUE,14,1.22,8FB1-6
8FB1-6_5,F,PSTR,BLUE,14,1.49,8FB1-6
8FB1-6_6,F,PSTR,BLUE,14,1.43,8FB1-6
8FB1-6_7,F,PSTR,BLUE,14,1.43,8FB1-6
8FB1-6_8,F,PSTR,BLUE,14,1.4,8FB1-6
8FN1-2_1,F,PSTR,NATURAL,14,0.96,8FN1-2
8FN1-2_2,F,PSTR,NATURAL,14,1.21,8FN1-2
8FN1-2_7,F,PSTR,NATURAL,14,1.38,8FN1-2
8FN1-2_8,F,PSTR,NATURAL,14,0.23,8FN1-2
8FS1-5_1,F,PSTR,SUNLIGHT,14,0.85,8FS1-5
8FS1-5_2,F,PSTR,SUNLIGHT,14,0.62,8FS1-5
8FS1-5_3,F,PSTR,SUNLIGHT,14,1.24,8FS1-5
8FS1-5_4,F,PSTR,SUNLIGHT,14,0.9,8FS1-5
8FS1-5_5,F,PSTR,SUNLIGHT,14,0.53,8FS1-5
8FS1-5_6,F,PSTR,SUNLIGHT,14,0.8,8FS1-5
8FS1-5_7,F,PSTR,SUNLIGHT,14,1.14,8FS1-5
8FS1-5_8,F,PSTR,SUNLIGHT,14,1.27,8FS1-5
3FB2-4_1,F,PCLI,BLUE,7,0.34,3FB2-4
3FB2-4_2,F,PCLI,BLUE,7,0.44,3FB2-4
3FB2-7_1,F,PCLI,BLUE,7,0.71,3FB2-7
3FB2-7_2,F,PCLI,BLUE,7,0.51,3FB2-7
3FB2-7_3,F,PCLI,BLUE,7,0.49,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,7,0.22,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,7,0.13,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,7,0.47,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,7,0.53,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,7,0.44,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,7,0.56,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,7,0.81,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,7,0.72,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,7,0.41,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,7,0.59,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,7,0.59,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,7,1.58,3FS2-9
4FB2-1_1,F,PCLI,BLUE,7,0.33,4FB2-1
4FB2-1_2,F,PCLI,BLUE,7,0.18,4FB2-1
4FB2-1_3,F,PCLI,BLUE,7,0.18,4FB2-1
4FB2-1_4,F,PCLI,BLUE,7,0.43,4FB2-1
4FB2-6_1,F,PCLI,BLUE,7,0.57,4FB2-6
4FB2-6_2,F,PCLI,BLUE,7,0.6,4FB2-6
4FB2-6_3,F,PCLI,BLUE,7,0.56,4FB2-6
4FB2-6_4,F,PCLI,BLUE,7,0.92,4FB2-6
4FN2-11_1,F,PCLI,NATURAL,7,0.31,4FN2-11
4FN2-11_2,F,PCLI,NATURAL,7,0.11,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,7,0.46,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,7,0.57,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,7,0.25,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,7,0.71,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,7,0.77,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,7,1.05,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,7,1.19,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,7,0.41,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,7,1.5,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,7,0.55,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,7,1.76,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,7,1.16,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,7,1.23,4FS2-8
5FB2-1_1,F,PCLI,BLUE,7,0.61,5FB2-1
5FB2-1_2,F,PCLI,BLUE,7,0.44,5FB2-1
5FB2-1_3,F,PCLI,BLUE,7,0.64,5FB2-1
5FB2-1_4,F,PCLI,BLUE,7,0.28,5FB2-1
5FB2-1_5,F,PCLI,BLUE,7,0.6,5FB2-1
5FB2-11_1,F,PCLI,BLUE,7,0.26,5FB2-11
5FB2-11_2,F,PCLI,BLUE,7,0.66,5FB2-11
5FB2-11_3,F,PCLI,BLUE,7,0.4,5FB2-11
5FB2-11_4,F,PCLI,BLUE,7,0.42,5FB2-11
5FB2-11_5,F,PCLI,BLUE,7,0.51,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,7,0.34,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,7,0.45,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,7,0.24,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,7,0.38,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,7,0.96,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,7,0.5,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,7,1.66,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,7,1.37,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,7,1.52,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,7,0.53,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,7,0.34,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,7,0.64,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,7,0.64,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,7,0.54,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,7,0.96,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,7,0.51,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,7,0.68,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,7,0.34,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,7,0.57,5FS2-3
6FB2-1_2,F,PCLI,BLUE,7,0.49,6FB2-1
6FB2-1_3,F,PCLI,BLUE,7,0.48,6FB2-1
6FB2-1_4,F,PCLI,BLUE,7,0.52,6FB2-1
6FB2-1_5,F,PCLI,BLUE,7,0.47,6FB2-1
6FB2-1_6,F,PCLI,BLUE,7,0.79,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,7,0.32,6FN2-2
6FN2-2_5,F,PCLI,NATURAL,7,0.08,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,7,0.33,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,7,0.19,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,7,0.2,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,7,0.85,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,7,0.57,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,7,0.32,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,7,0.44,6FS2-3
7FB2-4_1,F,PCLI,BLUE,7,0.62,7FB2-4
7FB2-4_2,F,PCLI,BLUE,7,0.68,7FB2-4
7FB2-4_3,F,PCLI,BLUE,7,0.69,7FB2-4
7FB2-4_4,F,PCLI,BLUE,7,1.59,7FB2-4
7FB2-4_5,F,PCLI,BLUE,7,0.82,7FB2-4
7FB2-4_6,F,PCLI,BLUE,7,0.37,7FB2-4
7FB2-4_7,F,PCLI,BLUE,7,1.17,7FB2-4
7FN2-1_1,F,PCLI,NATURAL,7,0.25,7FN2-1
7FN2-1_3,F,PCLI,NATURAL,7,0.86,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,7,1.18,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,7,0.88,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,7,0.88,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,7,0.32,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,7,1.4,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,7,1.34,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,7,0.75,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,7,0.75,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,7,0.43,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,7,0.28,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,7,1.1,7FS2-3
3FB2-4_1,F,PCLI,BLUE,8,0.55,3FB2-4
3FB2-4_2,F,PCLI,BLUE,8,0.89,3FB2-4
3FB2-7_1,F,PCLI,BLUE,8,0.8,3FB2-7
3FB2-7_2,F,PCLI,BLUE,8,0.37,3FB2-7
3FB2-7_3,F,PCLI,BLUE,8,0.34,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,8,0.23,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,8,0.19,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,8,1.01,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,8,0.38,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,8,0.72,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,8,0.57,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,8,0.91,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,8,0.57,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,8,0.21,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,8,0.42,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,8,0.6,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,8,1.34,3FS2-9
4FB2-1_1,F,PCLI,BLUE,8,0.29,4FB2-1
4FB2-1_2,F,PCLI,BLUE,8,0.24,4FB2-1
4FB2-1_3,F,PCLI,BLUE,8,0.19,4FB2-1
4FB2-1_4,F,PCLI,BLUE,8,0.49,4FB2-1
4FB2-6_1,F,PCLI,BLUE,8,0.7,4FB2-6
4FB2-6_2,F,PCLI,BLUE,8,0.61,4FB2-6
4FB2-6_3,F,PCLI,BLUE,8,0.7,4FB2-6
4FB2-6_4,F,PCLI,BLUE,8,0.805,4FB2-6
4FN2-11_1,F,PCLI,NATURAL,8,0.34,4FN2-11
4FN2-11_2,F,PCLI,NATURAL,8,0.17,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,8,0.46,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,8,0.56,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,8,0.45,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,8,0.88,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,8,1.46,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,8,1.32,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,8,0.97,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,8,0.44,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,8,1.66,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,8,0.39,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,8,1.435,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,8,0.96,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,8,1.095,4FS2-8
5FB2-1_1,F,PCLI,BLUE,8,0.89,5FB2-1
5FB2-1_2,F,PCLI,BLUE,8,0.37,5FB2-1
5FB2-1_3,F,PCLI,BLUE,8,0.49,5FB2-1
5FB2-1_4,F,PCLI,BLUE,8,0.25,5FB2-1
5FB2-1_5,F,PCLI,BLUE,8,0.72,5FB2-1
5FB2-11_1,F,PCLI,BLUE,8,0.17,5FB2-11
5FB2-11_2,F,PCLI,BLUE,8,0.44,5FB2-11
5FB2-11_3,F,PCLI,BLUE,8,0.5,5FB2-11
5FB2-11_4,F,PCLI,BLUE,8,0.44,5FB2-11
5FB2-11_5,F,PCLI,BLUE,8,0.55,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,8,0.53,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,8,0.5,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,8,0.52,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,8,0.38,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,8,1.08,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,8,0.99,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,8,1.55,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,8,1.39,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,8,1.73,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,8,0.55,5FS2-12
5FS2-12_2,F,PCLI,SUNLIGHT,8,0.38,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,8,0.49,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,8,0.52,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,8,0.36,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,8,0.74,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,8,0.56,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,8,0.93,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,8,0.47,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,8,0.93,5FS2-3
6FB2-1_2,F,PCLI,BLUE,8,0.31,6FB2-1
6FB2-1_3,F,PCLI,BLUE,8,0.31,6FB2-1
6FB2-1_4,F,PCLI,BLUE,8,0.46,6FB2-1
6FB2-1_5,F,PCLI,BLUE,8,0.67,6FB2-1
6FB2-1_6,F,PCLI,BLUE,8,0.55,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,8,0.28,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,8,0.395,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,8,0.21,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,8,0.18,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,8,0.59,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,8,0.49,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,8,0.26,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,8,0.28,6FS2-3
7FB2-4_1,F,PCLI,BLUE,8,0.59,7FB2-4
7FB2-4_2,F,PCLI,BLUE,8,0.39,7FB2-4
7FB2-4_3,F,PCLI,BLUE,8,0.84,7FB2-4
7FB2-4_4,F,PCLI,BLUE,8,1.51,7FB2-4
7FB2-4_5,F,PCLI,BLUE,8,0.99,7FB2-4
7FB2-4_6,F,PCLI,BLUE,8,0.59,7FB2-4
7FB2-4_7,F,PCLI,BLUE,8,1.47,7FB2-4
7FN2-1_1,F,PCLI,NATURAL,8,0.15,7FN2-1
7FN2-1_3,F,PCLI,NATURAL,8,1.1,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,8,1.44,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,8,0.78,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,8,1.13,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,8,0.35,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,8,0.82,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,8,0.96,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,8,0.55,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,8,0.9,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,8,0.22,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,8,0.16,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,8,0.84,7FS2-3
3FB2-4_1,F,PCLI,BLUE,9,0.25,3FB2-4
3FB2-4_2,F,PCLI,BLUE,9,0.51,3FB2-4
3FB2-7_1,F,PCLI,BLUE,9,0.93,3FB2-7
3FB2-7_2,F,PCLI,BLUE,9,0.4,3FB2-7
3FB2-7_3,F,PCLI,BLUE,9,0.56,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,9,0.19,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,9,0.11,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,9,0.62,3FN2-10
3FN2-8_1,F,PCLI,NATURAL,9,0.27,3FN2-8
3FN2-8_2,F,PCLI,NATURAL,9,0.69,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,9,0.71,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,9,0.65,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,9,0.6,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,9,1.15,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,9,0.34,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,9,0.27,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,9,1.12,3FS2-9
4FB2-1_1,F,PCLI,BLUE,9,0.36,4FB2-1
4FB2-1_2,F,PCLI,BLUE,9,0.26,4FB2-1
4FB2-1_3,F,PCLI,BLUE,9,0.15,4FB2-1
4FB2-1_4,F,PCLI,BLUE,9,0.59,4FB2-1
4FB2-6_1,F,PCLI,BLUE,9,0.55,4FB2-6
4FB2-6_2,F,PCLI,BLUE,9,0.85,4FB2-6
4FB2-6_3,F,PCLI,BLUE,9,0.43,4FB2-6
4FB2-6_4,F,PCLI,BLUE,9,0.69,4FB2-6
4FN2-11_1,F,PCLI,NATURAL,9,0.4,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,9,0.41,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,9,0.47,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,9,0.16,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,9,0.85,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,9,1.2,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,9,1.04,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,9,0.97,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,9,0.29,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,9,1.28,4FS2-12
4FS2-8_1,F,PCLI,SUNLIGHT,9,0.23,4FS2-8
4FS2-8_2,F,PCLI,SUNLIGHT,9,1.11,4FS2-8
4FS2-8_3,F,PCLI,SUNLIGHT,9,0.76,4FS2-8
4FS2-8_4,F,PCLI,SUNLIGHT,9,0.96,4FS2-8
5FB2-1_1,F,PCLI,BLUE,9,0.98,5FB2-1
5FB2-1_3,F,PCLI,BLUE,9,0.46,5FB2-1
5FB2-1_4,F,PCLI,BLUE,9,0.29,5FB2-1
5FB2-1_5,F,PCLI,BLUE,9,0.6,5FB2-1
5FB2-11_1,F,PCLI,BLUE,9,0.4,5FB2-11
5FB2-11_2,F,PCLI,BLUE,9,0.99,5FB2-11
5FB2-11_3,F,PCLI,BLUE,9,0.36,5FB2-11
5FB2-11_4,F,PCLI,BLUE,9,0.43,5FB2-11
5FB2-11_5,F,PCLI,BLUE,9,0.45,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,9,0.82,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,9,0.36,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,9,0.7,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,9,0.66,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,9,1.21,5FN2-5
